[10Apr2025 00:04:14.607] [Worker-Main-2/ERROR] [net.minecraft.world.entity.decoration.HangingEntity/]: Hanging entity at invalid position: BlockPos{x=-68, y=-58, z=9}
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.360] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=37, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=445, y=37, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.361] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1471}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.362] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.362] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1469}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.362] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.362] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.362] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.363] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1463}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.363] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.363] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.363] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=37, z=1459}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.363] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=444, y=37, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.363] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=449, y=38, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.363] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 90], pos: BlockPos{x=449, y=38, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.364] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=38, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.364] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=38, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.364] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=38, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.364] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=38, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.364] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=38, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.364] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 91], pos: BlockPos{x=448, y=38, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.364] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [28, 90], pos: BlockPos{x=448, y=38, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.365] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=38, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.365] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=38, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.365] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=38, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.365] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=38, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.365] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=38, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.365] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=447, y=38, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.366] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=447, y=38, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.367] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=38, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.367] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=38, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.368] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=38, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.368] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=38, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.368] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=38, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.368] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=446, y=38, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.368] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=446, y=38, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.369] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=38, z=1470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.369] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=38, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.369] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=38, z=1464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.370] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=38, z=1462}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.370] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=38, z=1460}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.370] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=445, y=38, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.370] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=445, y=38, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.371] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=38, z=1456}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.371] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 90], pos: BlockPos{x=444, y=38, z=1455}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.371] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=34, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.371] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=34, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.371] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=34, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.371] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=34, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.372] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=35, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.372] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=35, z=1467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.373] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=35, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:05:00.373] [Worker-Main-1/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [27, 91], pos: BlockPos{x=444, y=35, z=1466}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / the_pillager_legion_:under_tunnel_horizon_high_2]
[10Apr2025 00:11:25.060] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Angelitrona12 has made the advancement [Delving in]
[10Apr2025 00:11:43.258] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Zeadra has made the advancement [Delving in]
[10Apr2025 00:14:42.312] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Angelitrona12 has made the advancement [Spelunkage]
[10Apr2025 00:15:29.263] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Zeadra has made the advancement [Breaking ground]
[10Apr2025 00:25:50.734] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Zeadra has made the advancement [Hello ?]
[10Apr2025 00:26:00.264] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Zeadra has made the advancement [Alex's Caves]
[10Apr2025 00:29:23.061] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Angelitrona12 has made the advancement [Alex's Caves]
[10Apr2025 00:29:56.111] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Angelitrona12 has made the advancement [Once Upon a Cave]
